Date,Currency,Mean,Buy,Sell,Year,Month,Annual Average Inflation,12-Month Inflation,Nominal GDP prices (Ksh Million),Annual GDP growth (%),Real GDP prices (Ksh Million)
2022-01-31,US DOLLAR,113.5735,113.4735,113.6735,2022,1,6.08,5.39,"13,368,340",4.8,"9,851,329"
2022-01-28,US DOLLAR,113.5706,113.4706,113.6706,2022,1,6.08,5.39,"13,368,340",4.8,"9,851,329"
2022-01-27,US DOLLAR,113.5471,113.4471,113.6471,2022,1,6.08,5.39,"13,368,340",4.8,"9,851,329"
2022-01-26,US DOLLAR,113.5471,113.4471,113.6471,2022,1,6.08,5.39,"13,368,340",4.8,"9,851,329"
2022-01-25,US DOLLAR,113.5382,113.4382,113.6382,2022,1,6.08,5.39,"13,368,340",4.8,"9,851,329"
2022-01-24,US DOLLAR,113.5294,113.4294,113.6294,2022,1,6.08,5.39,"13,368,340",4.8,"9,851,329"
2022-01-21,US DOLLAR,113.5176,113.4176,113.6176,2022,1,6.08,5.39,"13,368,340",4.8,"9,851,329"
2022-01-20,US DOLLAR,113.5,113.4,113.6,2022,1,6.08,5.39,"13,368,340",4.8,"9,851,329"
2022-01-19,US DOLLAR,113.4676,113.3676,113.5676,2022,1,6.08,5.39,"13,368,340",4.8,"9,851,329"
2022-01-18,US DOLLAR,113.4147,113.3147,113.5147,2022,1,6.08,5.39,"13,368,340",4.8,"9,851,329"
2022-01-17,US DOLLAR,113.3941,113.2941,113.4941,2022,1,6.08,5.39,"13,368,340",4.8,"9,851,329"
2022-01-14,US DOLLAR,113.3676,113.2676,113.4676,2022,1,6.08,5.39,"13,368,340",4.8,"9,851,329"
2022-01-13,US DOLLAR,113.3329,113.2329,113.4329,2022,1,6.08,5.39,"13,368,340",4.8,"9,851,329"
2022-01-12,US DOLLAR,113.3118,113.2118,113.4118,2022,1,6.08,5.39,"13,368,340",4.8,"9,851,329"
2022-01-11,US DOLLAR,113.2765,113.1765,113.3765,2022,1,6.08,5.39,"13,368,340",4.8,"9,851,329"
2022-01-10,US DOLLAR,113.2382,113.1382,113.3382,2022,1,6.08,5.39,"13,368,340",4.8,"9,851,329"
2022-01-07,US DOLLAR,113.2206,113.1206,113.3206,2022,1,6.08,5.39,"13,368,340",4.8,"9,851,329"
2022-01-06,US DOLLAR,113.1853,113.0853,113.2853,2022,1,6.08,5.39,"13,368,340",4.8,"9,851,329"
2022-01-05,US DOLLAR,113.1735,113.0735,113.2735,2022,1,6.08,5.39,"13,368,340",4.8,"9,851,329"
2022-01-04,US DOLLAR,113.1559,113.0559,113.2559,2022,1,6.08,5.39,"13,368,340",4.8,"9,851,329"
2022-01-03,US DOLLAR,113.1382,113.0382,113.2382,2022,1,6.08,5.39,"13,368,340",4.8,"9,851,329"
2021-12-31,US DOLLAR,113.1412,113.0412,113.2412,2021,12,5.62,5.73,"12,027,662",7.6,"9,395,942"
2021-12-30,US DOLLAR,113.1265,113.0265,113.2265,2021,12,5.62,5.73,"12,027,662",7.6,"9,395,942"
2021-12-29,US DOLLAR,113.1059,113.0059,113.2059,2021,12,5.62,5.73,"12,027,662",7.6,"9,395,942"
2021-12-28,US DOLLAR,113.1,113.0,113.2,2021,12,5.62,5.73,"12,027,662",7.6,"9,395,942"
2021-12-24,US DOLLAR,113.0794,112.9794,113.1794,2021,12,5.62,5.73,"12,027,662",7.6,"9,395,942"
2021-12-23,US DOLLAR,113.0618,112.9618,113.1618,2021,12,5.62,5.73,"12,027,662",7.6,"9,395,942"
2021-12-22,US DOLLAR,113.0471,112.9471,113.1471,2021,12,5.62,5.73,"12,027,662",7.6,"9,395,942"
2021-12-21,US DOLLAR,113.0441,112.9441,113.1441,2021,12,5.62,5.73,"12,027,662",7.6,"9,395,942"
2021-12-20,US DOLLAR,113.0265,112.9265,113.1265,2021,12,5.62,5.73,"12,027,662",7.6,"9,395,942"
2021-12-17,US DOLLAR,113.0059,112.9059,113.1059,2021,12,5.62,5.73,"12,027,662",7.6,"9,395,942"
2021-12-16,US DOLLAR,112.9559,112.8559,113.0559,2021,12,5.62,5.73,"12,027,662",7.6,"9,395,942"
2021-12-15,US DOLLAR,112.9235,112.8235,113.0235,2021,12,5.62,5.73,"12,027,662",7.6,"9,395,942"
2021-12-14,US DOLLAR,112.9147,112.8147,113.0147,2021,12,5.62,5.73,"12,027,662",7.6,"9,395,942"
2021-12-10,US DOLLAR,112.8876,112.7876,112.9876,2021,12,5.62,5.73,"12,027,662",7.6,"9,395,942"
2021-12-09,US DOLLAR,112.8571,112.7571,112.9571,2021,12,5.62,5.73,"12,027,662",7.6,"9,395,942"
2021-12-08,US DOLLAR,112.8088,112.7088,112.9088,2021,12,5.62,5.73,"12,027,662",7.6,"9,395,942"
2021-12-07,US DOLLAR,112.7059,112.6059,112.8059,2021,12,5.62,5.73,"12,027,662",7.6,"9,395,942"
2021-12-06,US DOLLAR,112.6735,112.5735,112.7735,2021,12,5.62,5.73,"12,027,662",7.6,"9,395,942"
2021-12-03,US DOLLAR,112.6265,112.5265,112.7265,2021,12,5.62,5.73,"12,027,662",7.6,"9,395,942"
2021-12-02,US DOLLAR,112.5647,112.4647,112.6647,2021,12,5.62,5.73,"12,027,662",7.6,"9,395,942"
2021-12-01,US DOLLAR,112.5235,112.4235,112.6235,2021,12,5.62,5.73,"12,027,662",7.6,"9,395,942"
2021-11-30,US DOLLAR,112.4882,112.3882,112.5882,2021,11,6.1,5.8,"12,027,662",7.6,"9,395,942"
2021-11-29,US DOLLAR,112.4441,112.3441,112.5441,2021,11,6.1,5.8,"12,027,662",7.6,"9,395,942"
2021-11-26,US DOLLAR,112.3853,112.2853,112.4853,2021,11,6.1,5.8,"12,027,662",7.6,"9,395,942"
2021-11-25,US DOLLAR,112.3647,112.2647,112.4647,2021,11,6.1,5.8,"12,027,662",7.6,"9,395,942"
2021-11-24,US DOLLAR,112.35,112.25,112.45,2021,11,6.1,5.8,"12,027,662",7.6,"9,395,942"
2021-11-23,US DOLLAR,112.2882,112.1882,112.3882,2021,11,6.1,5.8,"12,027,662",7.6,"9,395,942"
2021-11-22,US DOLLAR,112.2529,112.1529,112.3529,2021,11,6.1,5.8,"12,027,662",7.6,"9,395,942"
2021-11-19,US DOLLAR,112.1824,112.0824,112.2824,2021,11,6.1,5.8,"12,027,662",7.6,"9,395,942"
2021-11-18,US DOLLAR,112.1088,112.0088,112.2088,2021,11,6.1,5.8,"12,027,662",7.6,"9,395,942"
2021-11-17,US DOLLAR,112.0118,111.9118,112.1118,2021,11,6.1,5.8,"12,027,662",7.6,"9,395,942"
2021-11-16,US DOLLAR,111.9735,111.8735,112.0735,2021,11,6.1,5.8,"12,027,662",7.6,"9,395,942"
2021-11-15,US DOLLAR,111.9118,111.8118,112.0118,2021,11,6.1,5.8,"12,027,662",7.6,"9,395,942"
2021-11-12,US DOLLAR,111.8147,111.7147,111.9147,2021,11,6.1,5.8,"12,027,662",7.6,"9,395,942"
2021-11-11,US DOLLAR,111.7735,111.6735,111.8735,2021,11,6.1,5.8,"12,027,662",7.6,"9,395,942"
2021-11-10,US DOLLAR,111.7,111.6,111.8,2021,11,6.1,5.8,"12,027,662",7.6,"9,395,942"
2021-11-09,US DOLLAR,111.6541,111.5541,111.7541,2021,11,6.1,5.8,"12,027,662",7.6,"9,395,942"
2021-11-08,US DOLLAR,111.5941,111.4941,111.6941,2021,11,6.1,5.8,"12,027,662",7.6,"9,395,942"
2021-11-05,US DOLLAR,111.5471,111.4471,111.6471,2021,11,6.1,5.8,"12,027,662",7.6,"9,395,942"
2021-11-04,US DOLLAR,111.4382,111.3382,111.5382,2021,11,6.1,5.8,"12,027,662",7.6,"9,395,942"
2021-11-03,US DOLLAR,111.3559,111.2559,111.4559,2021,11,6.1,5.8,"12,027,662",7.6,"9,395,942"
2021-11-02,US DOLLAR,111.2941,111.1941,111.3941,2021,11,6.1,5.8,"12,027,662",7.6,"9,395,942"
2021-11-01,US DOLLAR,111.2441,111.1441,111.3441,2021,11,6.1,5.8,"12,027,662",7.6,"9,395,942"
2021-10-29,US DOLLAR,111.2147,111.1147,111.3147,2021,10,6.07,6.45,"12,027,662",7.6,"9,395,942"
2021-10-28,US DOLLAR,111.1529,111.0529,111.2529,2021,10,6.07,6.45,"12,027,662",7.6,"9,395,942"
2021-10-27,US DOLLAR,111.1471,111.0471,111.2471,2021,10,6.07,6.45,"12,027,662",7.6,"9,395,942"
2021-10-26,US DOLLAR,111.1265,111.0265,111.2265,2021,10,6.07,6.45,"12,027,662",7.6,"9,395,942"
2021-10-25,US DOLLAR,111.0853,110.9853,111.1853,2021,10,6.07,6.45,"12,027,662",7.6,"9,395,942"
2021-10-22,US DOLLAR,111.0559,110.9559,111.1559,2021,10,6.07,6.45,"12,027,662",7.6,"9,395,942"
2021-10-21,US DOLLAR,111.0176,110.9176,111.1176,2021,10,6.07,6.45,"12,027,662",7.6,"9,395,942"
2021-10-19,US DOLLAR,110.9118,110.8118,111.0118,2021,10,6.07,6.45,"12,027,662",7.6,"9,395,942"
2021-10-18,US DOLLAR,110.8941,110.7941,110.9941,2021,10,6.07,6.45,"12,027,662",7.6,"9,395,942"
2021-10-15,US DOLLAR,110.8676,110.7676,110.9676,2021,10,6.07,6.45,"12,027,662",7.6,"9,395,942"
2021-10-14,US DOLLAR,110.8106,110.7106,110.9106,2021,10,6.07,6.45,"12,027,662",7.6,"9,395,942"
2021-10-13,US DOLLAR,110.7694,110.6694,110.8694,2021,10,6.07,6.45,"12,027,662",7.6,"9,395,942"
2021-10-12,US DOLLAR,110.7371,110.6371,110.8371,2021,10,6.07,6.45,"12,027,662",7.6,"9,395,942"
2021-10-08,US DOLLAR,110.7165,110.6165,110.8165,2021,10,6.07,6.45,"12,027,662",7.6,"9,395,942"
2021-10-07,US DOLLAR,110.6929,110.5929,110.7929,2021,10,6.07,6.45,"12,027,662",7.6,"9,395,942"
2021-10-06,US DOLLAR,110.6194,110.5194,110.7194,2021,10,6.07,6.45,"12,027,662",7.6,"9,395,942"
2021-10-05,US DOLLAR,110.5529,110.4529,110.6529,2021,10,6.07,6.45,"12,027,662",7.6,"9,395,942"
2021-10-04,US DOLLAR,110.5088,110.4088,110.6088,2021,10,6.07,6.45,"12,027,662",7.6,"9,395,942"
2021-10-01,US DOLLAR,110.4947,110.3947,110.5947,2021,10,6.07,6.45,"12,027,662",7.6,"9,395,942"
2021-09-30,US DOLLAR,110.4859,110.3859,110.5859,2021,9,5.35,6.91,"12,027,662",7.6,"9,395,942"
2021-09-29,US DOLLAR,110.4494,110.3494,110.5494,2021,9,5.35,6.91,"12,027,662",7.6,"9,395,942"
2021-09-28,US DOLLAR,110.4018,110.3018,110.5018,2021,9,5.35,6.91,"12,027,662",7.6,"9,395,942"
2021-09-27,US DOLLAR,110.3824,110.2824,110.4824,2021,9,5.35,6.91,"12,027,662",7.6,"9,395,942"
2021-09-24,US DOLLAR,110.3765,110.2765,110.4765,2021,9,5.35,6.91,"12,027,662",7.6,"9,395,942"
2021-09-23,US DOLLAR,110.3882,110.2882,110.4882,2021,9,5.35,6.91,"12,027,662",7.6,"9,395,942"
2021-09-22,US DOLLAR,110.2765,110.1765,110.3765,2021,9,5.35,6.91,"12,027,662",7.6,"9,395,942"
2021-09-21,US DOLLAR,110.1971,110.0971,110.2971,2021,9,5.35,6.91,"12,027,662",7.6,"9,395,942"
2021-09-20,US DOLLAR,110.1659,110.0659,110.2659,2021,9,5.35,6.91,"12,027,662",7.6,"9,395,942"
2021-09-17,US DOLLAR,110.0941,109.9941,110.1941,2021,9,5.35,6.91,"12,027,662",7.6,"9,395,942"
2021-09-16,US DOLLAR,110.0294,109.9294,110.1294,2021,9,5.35,6.91,"12,027,662",7.6,"9,395,942"
2021-09-15,US DOLLAR,109.9441,109.8441,110.0441,2021,9,5.35,6.91,"12,027,662",7.6,"9,395,942"
2021-09-14,US DOLLAR,109.8529,109.7529,109.9529,2021,9,5.35,6.91,"12,027,662",7.6,"9,395,942"
2021-09-13,US DOLLAR,109.8676,109.7676,109.9676,2021,9,5.35,6.91,"12,027,662",7.6,"9,395,942"
2021-09-10,US DOLLAR,109.8735,109.7735,109.9735,2021,9,5.35,6.91,"12,027,662",7.6,"9,395,942"
2021-09-09,US DOLLAR,110.0988,109.9988,110.1988,2021,9,5.35,6.91,"12,027,662",7.6,"9,395,942"
2021-09-08,US DOLLAR,110.08,109.98,110.18,2021,9,5.35,6.91,"12,027,662",7.6,"9,395,942"
2021-09-07,US DOLLAR,110.0512,109.9512,110.1512,2021,9,5.35,6.91,"12,027,662",7.6,"9,395,942"
2021-09-06,US DOLLAR,110.0306,109.9306,110.1306,2021,9,5.35,6.91,"12,027,662",7.6,"9,395,942"
2021-09-03,US DOLLAR,109.9865,109.8865,110.0865,2021,9,5.35,6.91,"12,027,662",7.6,"9,395,942"
2021-09-02,US DOLLAR,109.9335,109.8335,110.0335,2021,9,5.35,6.91,"12,027,662",7.6,"9,395,942"
2021-09-01,US DOLLAR,109.8894,109.7924,109.9865,2021,9,5.35,6.91,"12,027,662",7.6,"9,395,942"
2021-08-31,US DOLLAR,109.8718,109.7718,109.9718,2021,8,5.71,6.57,"12,027,662",7.6,"9,395,942"
2021-08-30,US DOLLAR,109.8182,109.7182,109.9182,2021,8,5.71,6.57,"12,027,662",7.6,"9,395,942"
2021-08-27,US DOLLAR,109.7776,109.6776,109.8776,2021,8,5.71,6.57,"12,027,662",7.6,"9,395,942"
2021-08-26,US DOLLAR,109.7059,109.6059,109.8059,2021,8,5.71,6.57,"12,027,662",7.6,"9,395,942"
2021-08-25,US DOLLAR,109.6324,109.5324,109.7324,2021,8,5.71,6.57,"12,027,662",7.6,"9,395,942"
2021-08-24,US DOLLAR,109.5982,109.4982,109.6982,2021,8,5.71,6.57,"12,027,662",7.6,"9,395,942"
2021-08-23,US DOLLAR,109.5529,109.4529,109.6529,2021,8,5.71,6.57,"12,027,662",7.6,"9,395,942"
2021-08-20,US DOLLAR,109.5324,109.4324,109.6324,2021,8,5.71,6.57,"12,027,662",7.6,"9,395,942"
2021-08-19,US DOLLAR,109.4853,109.3853,109.5853,2021,8,5.71,6.57,"12,027,662",7.6,"9,395,942"
2021-08-18,US DOLLAR,109.4176,109.3176,109.5176,2021,8,5.71,6.57,"12,027,662",7.6,"9,395,942"
2021-08-17,US DOLLAR,109.3588,109.2588,109.4588,2021,8,5.71,6.57,"12,027,662",7.6,"9,395,942"
2021-08-16,US DOLLAR,109.2559,109.1559,109.3559,2021,8,5.71,6.57,"12,027,662",7.6,"9,395,942"
2021-08-13,US DOLLAR,109.1971,109.0971,109.2971,2021,8,5.71,6.57,"12,027,662",7.6,"9,395,942"
2021-08-12,US DOLLAR,109.1353,109.0353,109.2353,2021,8,5.71,6.57,"12,027,662",7.6,"9,395,942"
2021-08-11,US DOLLAR,109.0176,108.9176,109.1176,2021,8,5.71,6.57,"12,027,662",7.6,"9,395,942"
2021-08-10,US DOLLAR,108.8382,108.7382,108.9382,2021,8,5.71,6.57,"12,027,662",7.6,"9,395,942"
2021-08-09,US DOLLAR,108.7688,108.6688,108.8688,2021,8,5.71,6.57,"12,027,662",7.6,"9,395,942"
2021-08-06,US DOLLAR,108.7241,108.6241,108.8241,2021,8,5.71,6.57,"12,027,662",7.6,"9,395,942"
2021-08-05,US DOLLAR,108.6735,108.5735,108.7735,2021,8,5.71,6.57,"12,027,662",7.6,"9,395,942"
2021-08-04,US DOLLAR,108.6471,108.5471,108.7471,2021,8,5.71,6.57,"12,027,662",7.6,"9,395,942"
2021-08-03,US DOLLAR,108.6324,108.5324,108.7324,2021,8,5.71,6.57,"12,027,662",7.6,"9,395,942"
2021-08-02,US DOLLAR,108.6265,108.5265,108.7265,2021,8,5.71,6.57,"12,027,662",7.6,"9,395,942"
2021-07-30,US DOLLAR,108.6088,108.5088,108.7088,2021,7,5.53,6.55,"12,027,662",7.6,"9,395,942"
2021-07-29,US DOLLAR,108.5912,108.4912,108.6912,2021,7,5.53,6.55,"12,027,662",7.6,"9,395,942"
2021-07-28,US DOLLAR,108.5206,108.4206,108.6206,2021,7,5.53,6.55,"12,027,662",7.6,"9,395,942"
2021-07-27,US DOLLAR,108.4941,108.3941,108.5941,2021,7,5.53,6.55,"12,027,662",7.6,"9,395,942"
2021-07-26,US DOLLAR,108.2941,108.1941,108.3941,2021,7,5.53,6.55,"12,027,662",7.6,"9,395,942"
2021-07-23,US DOLLAR,108.2,108.1,108.3,2021,7,5.53,6.55,"12,027,662",7.6,"9,395,942"
2021-07-22,US DOLLAR,108.2,108.1,108.3,2021,7,5.53,6.55,"12,027,662",7.6,"9,395,942"
2021-07-21,US DOLLAR,108.2,108.1,108.3,2021,7,5.53,6.55,"12,027,662",7.6,"9,395,942"
2021-07-19,US DOLLAR,108.2,108.1,108.3,2021,7,5.53,6.55,"12,027,662",7.6,"9,395,942"
2021-07-16,US DOLLAR,108.1882,108.0882,108.2882,2021,7,5.53,6.55,"12,027,662",7.6,"9,395,942"
2021-07-15,US DOLLAR,108.0324,107.9324,108.1324,2021,7,5.53,6.55,"12,027,662",7.6,"9,395,942"
2021-07-14,US DOLLAR,107.9824,107.8824,108.0824,2021,7,5.53,6.55,"12,027,662",7.6,"9,395,942"
2021-07-13,US DOLLAR,107.95,107.85,108.05,2021,7,5.53,6.55,"12,027,662",7.6,"9,395,942"
2021-07-12,US DOLLAR,107.95,107.85,108.05,2021,7,5.53,6.55,"12,027,662",7.6,"9,395,942"
2021-07-09,US DOLLAR,107.95,107.85,108.05,2021,7,5.53,6.55,"12,027,662",7.6,"9,395,942"
2021-07-08,US DOLLAR,107.95,107.85,108.05,2021,7,5.53,6.55,"12,027,662",7.6,"9,395,942"
2021-07-07,US DOLLAR,107.95,107.85,108.05,2021,7,5.53,6.55,"12,027,662",7.6,"9,395,942"
2021-07-06,US DOLLAR,107.95,107.85,108.05,2021,7,5.53,6.55,"12,027,662",7.6,"9,395,942"
2021-07-05,US DOLLAR,107.9441,107.8441,108.0441,2021,7,5.53,6.55,"12,027,662",7.6,"9,395,942"
2021-07-02,US DOLLAR,107.9529,107.8529,108.0529,2021,7,5.53,6.55,"12,027,662",7.6,"9,395,942"
2021-07-01,US DOLLAR,107.9206,107.8206,108.0206,2021,7,5.53,6.55,"12,027,662",7.6,"9,395,942"
2021-06-30,US DOLLAR,107.85,107.75,107.95,2021,6,5.35,6.32,"12,027,662",7.6,"9,395,942"
2021-06-29,US DOLLAR,107.7824,107.6824,107.8824,2021,6,5.35,6.32,"12,027,662",7.6,"9,395,942"
2021-06-28,US DOLLAR,107.75,107.65,107.85,2021,6,5.35,6.32,"12,027,662",7.6,"9,395,942"
2021-06-25,US DOLLAR,107.7529,107.6529,107.8529,2021,6,5.35,6.32,"12,027,662",7.6,"9,395,942"
2021-06-24,US DOLLAR,107.7706,107.6706,107.8706,2021,6,5.35,6.32,"12,027,662",7.6,"9,395,942"
2021-06-23,US DOLLAR,107.7971,107.6971,107.8971,2021,6,5.35,6.32,"12,027,662",7.6,"9,395,942"
2021-06-22,US DOLLAR,107.8,107.7,107.9,2021,6,5.35,6.32,"12,027,662",7.6,"9,395,942"
2021-06-21,US DOLLAR,107.8,107.7,107.9,2021,6,5.35,6.32,"12,027,662",7.6,"9,395,942"
2021-06-18,US DOLLAR,107.8,107.7,107.9,2021,6,5.35,6.32,"12,027,662",7.6,"9,395,942"
2021-06-17,US DOLLAR,107.7971,107.6971,107.8971,2021,6,5.35,6.32,"12,027,662",7.6,"9,395,942"
2021-06-16,US DOLLAR,107.7706,107.6706,107.8706,2021,6,5.35,6.32,"12,027,662",7.6,"9,395,942"
2021-06-15,US DOLLAR,107.7935,107.6935,107.8935,2021,6,5.35,6.32,"12,027,662",7.6,"9,395,942"
2021-06-14,US DOLLAR,107.8006,107.7006,107.9006,2021,6,5.35,6.32,"12,027,662",7.6,"9,395,942"
2021-06-11,US DOLLAR,107.9,107.8,108.0,2021,6,5.35,6.32,"12,027,662",7.6,"9,395,942"
2021-06-10,US DOLLAR,107.9029,107.8029,108.0029,2021,6,5.35,6.32,"12,027,662",7.6,"9,395,942"
2021-06-09,US DOLLAR,107.95,107.85,108.05,2021,6,5.35,6.32,"12,027,662",7.6,"9,395,942"
2021-06-08,US DOLLAR,107.9,107.8,108.0,2021,6,5.35,6.32,"12,027,662",7.6,"9,395,942"
2021-06-07,US DOLLAR,107.8382,107.7382,107.9382,2021,6,5.35,6.32,"12,027,662",7.6,"9,395,942"
2021-06-04,US DOLLAR,107.7997,107.7,107.8994,2021,6,5.35,6.32,"12,027,662",7.6,"9,395,942"
2021-06-03,US DOLLAR,107.7324,107.6324,107.8324,2021,6,5.35,6.32,"12,027,662",7.6,"9,395,942"
2021-06-02,US DOLLAR,107.6941,107.5941,107.7941,2021,6,5.35,6.32,"12,027,662",7.6,"9,395,942"
2021-05-31,US DOLLAR,107.5912,107.4912,107.6912,2021,5,5.2,5.87,"12,027,662",7.6,"9,395,942"
2021-05-28,US DOLLAR,107.5382,107.4382,107.6382,2021,5,5.2,5.87,"12,027,662",7.6,"9,395,942"
2021-05-27,US DOLLAR,107.5735,107.4735,107.6735,2021,5,5.2,5.87,"12,027,662",7.6,"9,395,942"
2021-05-26,US DOLLAR,107.7353,107.6353,107.8353,2021,5,5.2,5.87,"12,027,662",7.6,"9,395,942"
2021-05-25,US DOLLAR,108.0235,107.9235,108.1235,2021,5,5.2,5.87,"12,027,662",7.6,"9,395,942"
2021-05-24,US DOLLAR,108.2382,108.1382,108.3382,2021,5,5.2,5.87,"12,027,662",7.6,"9,395,942"
2021-05-21,US DOLLAR,108.2294,108.1294,108.3294,2021,5,5.2,5.87,"12,027,662",7.6,"9,395,942"
2021-05-20,US DOLLAR,107.9235,107.8235,108.0235,2021,5,5.2,5.87,"12,027,662",7.6,"9,395,942"
2021-05-19,US DOLLAR,107.5224,107.4224,107.6224,2021,5,5.2,5.87,"12,027,662",7.6,"9,395,942"
2021-05-18,US DOLLAR,107.2824,107.1824,107.3824,2021,5,5.2,5.87,"12,027,662",7.6,"9,395,942"
2021-05-17,US DOLLAR,107.1735,107.0735,107.2735,2021,5,5.2,5.87,"12,027,662",7.6,"9,395,942"
2021-05-13,US DOLLAR,107.0235,106.9235,107.1235,2021,5,5.2,5.87,"12,027,662",7.6,"9,395,942"
2021-05-12,US DOLLAR,106.7971,106.6971,106.8971,2021,5,5.2,5.87,"12,027,662",7.6,"9,395,942"
2021-05-11,US DOLLAR,106.5382,106.4382,106.6382,2021,5,5.2,5.87,"12,027,662",7.6,"9,395,942"
2021-05-10,US DOLLAR,106.7353,106.6353,106.8353,2021,5,5.2,5.87,"12,027,662",7.6,"9,395,942"
2021-05-07,US DOLLAR,106.8588,106.7588,106.9588,2021,5,5.2,5.87,"12,027,662",7.6,"9,395,942"
2021-05-06,US DOLLAR,106.9794,106.8794,107.0794,2021,5,5.2,5.87,"12,027,662",7.6,"9,395,942"
2021-05-05,US DOLLAR,107.2559,107.1559,107.3559,2021,5,5.2,5.87,"12,027,662",7.6,"9,395,942"
2021-05-04,US DOLLAR,107.7147,107.6147,107.8147,2021,5,5.2,5.87,"12,027,662",7.6,"9,395,942"
2021-05-03,US DOLLAR,107.8441,107.7441,107.9441,2021,5,5.2,5.87,"12,027,662",7.6,"9,395,942"
2021-04-30,US DOLLAR,107.8441,107.7441,107.9441,2021,4,4.66,5.76,"12,027,662",7.6,"9,395,942"
2021-04-29,US DOLLAR,107.8382,107.7382,107.9382,2021,4,4.66,5.76,"12,027,662",7.6,"9,395,942"
2021-04-28,US DOLLAR,107.8471,107.7471,107.9471,2021,4,4.66,5.76,"12,027,662",7.6,"9,395,942"
2021-04-27,US DOLLAR,108.1,108.0,108.2,2021,4,4.66,5.76,"12,027,662",7.6,"9,395,942"
2021-04-26,US DOLLAR,108.5353,108.4353,108.6353,2021,4,4.66,5.76,"12,027,662",7.6,"9,395,942"
2021-04-23,US DOLLAR,108.5265,108.4265,108.6265,2021,4,4.66,5.76,"12,027,662",7.6,"9,395,942"
2021-04-22,US DOLLAR,108.4206,108.3206,108.5206,2021,4,4.66,5.76,"12,027,662",7.6,"9,395,942"
2021-04-21,US DOLLAR,108.1118,108.0118,108.2118,2021,4,4.66,5.76,"12,027,662",7.6,"9,395,942"
2021-04-20,US DOLLAR,107.9488,107.8488,108.0488,2021,4,4.66,5.76,"12,027,662",7.6,"9,395,942"
2021-04-19,US DOLLAR,107.4929,107.3929,107.5929,2021,4,4.66,5.76,"12,027,662",7.6,"9,395,942"
2021-04-16,US DOLLAR,107.06,106.96,107.16,2021,4,4.66,5.76,"12,027,662",7.6,"9,395,942"
2021-04-15,US DOLLAR,106.8059,106.7059,106.9059,2021,4,4.66,5.76,"12,027,662",7.6,"9,395,942"
2021-04-14,US DOLLAR,106.8971,106.7971,106.9971,2021,4,4.66,5.76,"12,027,662",7.6,"9,395,942"
2021-04-13,US DOLLAR,107.1,107.0,107.2,2021,4,4.66,5.76,"12,027,662",7.6,"9,395,942"
2021-04-12,US DOLLAR,107.2882,107.1882,107.3882,2021,4,4.66,5.76,"12,027,662",7.6,"9,395,942"
2021-04-09,US DOLLAR,107.9706,107.8706,108.0706,2021,4,4.66,5.76,"12,027,662",7.6,"9,395,942"
2021-04-08,US DOLLAR,108.2412,108.1412,108.3412,2021,4,4.66,5.76,"12,027,662",7.6,"9,395,942"
2021-04-07,US DOLLAR,108.6029,108.5029,108.7029,2021,4,4.66,5.76,"12,027,662",7.6,"9,395,942"
2021-04-06,US DOLLAR,108.9218,108.8218,109.0218,2021,4,4.66,5.76,"12,027,662",7.6,"9,395,942"
2021-04-01,US DOLLAR,109.35,109.25,109.45,2021,4,4.66,5.76,"12,027,662",7.6,"9,395,942"
2021-03-31,US DOLLAR,109.5118,109.4118,109.6118,2021,3,5.17,5.9,"12,027,662",7.6,"9,395,942"
2021-03-30,US DOLLAR,109.7176,109.6176,109.8176,2021,3,5.17,5.9,"12,027,662",7.6,"9,395,942"
2021-03-29,US DOLLAR,109.7529,109.6529,109.8529,2021,3,5.17,5.9,"12,027,662",7.6,"9,395,942"
2021-03-26,US DOLLAR,109.7853,109.6853,109.8853,2021,3,5.17,5.9,"12,027,662",7.6,"9,395,942"
2021-03-25,US DOLLAR,109.8147,109.7147,109.9147,2021,3,5.17,5.9,"12,027,662",7.6,"9,395,942"
2021-03-24,US DOLLAR,109.85,109.75,109.95,2021,3,5.17,5.9,"12,027,662",7.6,"9,395,942"
2021-03-23,US DOLLAR,109.8588,109.7588,109.9588,2021,3,5.17,5.9,"12,027,662",7.6,"9,395,942"
2021-03-22,US DOLLAR,109.8559,109.7559,109.9559,2021,3,5.17,5.9,"12,027,662",7.6,"9,395,942"
2021-03-19,US DOLLAR,109.8576,109.7576,109.9576,2021,3,5.17,5.9,"12,027,662",7.6,"9,395,942"
2021-03-18,US DOLLAR,109.7971,109.6971,109.8971,2021,3,5.17,5.9,"12,027,662",7.6,"9,395,942"
2021-03-17,US DOLLAR,109.6941,109.5941,109.7941,2021,3,5.17,5.9,"12,027,662",7.6,"9,395,942"
2021-03-16,US DOLLAR,109.6547,109.5547,109.7547,2021,3,5.17,5.9,"12,027,662",7.6,"9,395,942"
2021-03-15,US DOLLAR,109.6488,109.5488,109.7488,2021,3,5.17,5.9,"12,027,662",7.6,"9,395,942"
2021-03-12,US DOLLAR,109.6488,109.5488,109.7488,2021,3,5.17,5.9,"12,027,662",7.6,"9,395,942"
2021-03-11,US DOLLAR,109.6488,109.5488,109.7488,2021,3,5.17,5.9,"12,027,662",7.6,"9,395,942"
2021-03-10,US DOLLAR,109.6488,109.5488,109.7488,2021,3,5.17,5.9,"12,027,662",7.6,"9,395,942"
